"genes"	"sample1"	"SRR1748411"	"SRR1748412"	"SRR1873277"
"351"	"2700016F22Rik"	NA	0.0225490196078431	0.0625	0.0192982456140351
"352"	"2700029M09Rik"	0.0266666666666667	1.27843137254902	1.5875	1.93684210526316
"353"	"2700033N17Rik"	NA	0.0490196078431373	0.0625	0.133333333333333
"354"	"2700038G22Rik"	NA	0.147058823529412	0.35	0.240350877192982
"355"	"2700046G09Rik"	NA	0.00882352941176471	0.025	0.0526315789473684
"356"	"2700049A03Rik"	0.00333333333333333	0.180392156862745	0.3875	0.273684210526316
"357"	"2700050L05Rik"	NA	0.213725490196078	0.3875	0.289473684210526
"358"	"2700060E02Rik"	0.0483333333333333	1.29607843137255	2.7375	2.64736842105263
"359"	"2700062C07Rik"	NA	0.172549019607843	0.2125	0.3
"360"	"2700069I18Rik"	0.00833333333333333	0.042156862745098	0.1	0.198245614035088
"361"	"2700073G19Rik"	0.00166666666666667	0.11078431372549	0.2375	0.115789473684211
"362"	"2700081L22Rik"	NA	0.000980392156862745	NA	0.00526315789473684
"363"	"2700081O15Rik"	0.005	0.152941176470588	0.225	0.231578947368421
"364"	"2700086A05Rik"	NA	0.0215686274509804	0.0125	0.0228070175438597
"365"	"2700089E24Rik"	0.0633333333333333	1.56078431372549	2.0625	2.42456140350877
"366"	"2700094K13Rik"	0.005	1.49313725490196	2.075	4.32631578947368
"367"	"2700097O09Rik"	0.00333333333333333	0.12843137254902	0.15	0.182456140350877
"368"	"2810001G20Rik"	0.015	0.107843137254902	0.15	0.194736842105263
"369"	"2810002D19Rik"	0.00333333333333333	0.0509803921568627	0.0375	0.0736842105263158
"370"	"2810004N23Rik"	0.045	1.80490196078431	2.7625	2.18070175438596
"371"	"2810006K23Rik"	0.005	0.152941176470588	0.2375	0.324561403508772
"372"	"2810007J24Rik"	0.00166666666666667	NA	NA	NA
"373"	"2810008D09Rik"	0.00833333333333333	0.266666666666667	0.2875	0.4
"374"	"2810021J22Rik"	0.00666666666666667	0.0745098039215686	0.025	0.101754385964912
"375"	"2810025M15Rik"	0.00333333333333333	0.553921568627451	0.775	0.736842105263158
"376"	"2810029C07Rik"	NA	0.00392156862745098	0.05	0.00701754385964912
"377"	"2810032G03Rik"	NA	0.0176470588235294	0.025	0.0491228070175439
"378"	"2810055G20Rik"	0.0116666666666667	0.0470588235294118	0.025	0.0280701754385965
"379"	"2810403A07Rik"	0.0133333333333333	0.319607843137255	0.525	0.485964912280702
"380"	"2810403D21Rik"	0.00666666666666667	0.042156862745098	0.0625	0.0929824561403509
"381"	"2810408A11Rik"	NA	0.0117647058823529	0.0375	0.0175438596491228
"382"	"2810408I11Rik"	0.00333333333333333	0.353921568627451	0.4625	0.426315789473684
"383"	"2810408M09Rik"	NA	0.145098039215686	0.3	0.2
"384"	"2810410L24Rik"	0.00333333333333333	0.0137254901960784	0.025	0.0228070175438597
"385"	"2810417H13Rik"	0.015	1.86960784313725	3.9	2.70175438596491
"386"	"2810425M01Rik"	NA	0.00392156862745098	NA	0.00350877192982456
"387"	"2810428I15Rik"	0.0466666666666667	1.31470588235294	1.6	2.60350877192982
"388"	"2810430I11Rik"	0.00166666666666667	0.00980392156862745	0.025	0.0140350877192982
"389"	"2810433D01Rik"	0.00166666666666667	NA	0.0125	0.0298245614035088
"390"	"2810442I21Rik"	0.00166666666666667	0.0549019607843137	0.1	0.121052631578947
"391"	"2810442N19Rik"	NA	0.00196078431372549	NA	0.00526315789473684
"392"	"2810455O05Rik"	NA	0.0156862745098039	0.05	0.0157894736842105
"393"	"2810468N07Rik"	0.00166666666666667	NA	NA	NA
"394"	"2810474O19Rik"	0.0316666666666667	1.18039215686275	2.35	1.35438596491228
"395"	"2900002K06Rik"	0.00333333333333333	0.00588235294117647	NA	0.0157894736842105
"396"	"2900008C10Rik"	NA	NA	NA	0.00350877192982456
"397"	"2900011O08Rik"	NA	NA	0.0125	NA
"398"	"2900026A02Rik"	NA	NA	NA	0.00175438596491228
"399"	"2900052L18Rik"	NA	0.0156862745098039	0.0375	0.0403508771929825
"400"	"2900053O20Rik"	0.00166666666666667	0.0127450980392157	0.05	0.0473684210526316
"401"	"2900056M20Rik"	0.00166666666666667	0.0117647058823529	0.0625	0.0263157894736842
"402"	"2900060B14Rik"	NA	0.00196078431372549	NA	0.00526315789473684
"403"	"2900076A07Rik"	0.00833333333333333	0.0794117647058823	0.1	0.17719298245614
"404"	"2900089D17Rik"	NA	0.0205882352941176	0.0375	0.00701754385964912
"405"	"2900092C05Rik"	NA	NA	NA	0.00350877192982456
"406"	"3010001F23Rik"	NA	0.00588235294117647	NA	0.0210526315789474
"407"	"3010003L21Rik"	NA	0.0333333333333333	0.0375	0.0403508771929825
"408"	"3010026O09Rik"	NA	0.0215686274509804	0.05	0.0614035087719298
"409"	"3110001I22Rik"	NA	0.0186274509803922	0.0375	0.012280701754386
"410"	"3110002H16Rik"	NA	0.0784313725490196	0.05	0.108771929824561
"411"	"3110009E18Rik"	0.00166666666666667	0.0862745098039216	0.0875	0.219298245614035
"412"	"3110021A11Rik"	NA	0.00392156862745098	0.0375	0.0333333333333333
"413"	"3110021N24Rik"	NA	0.00686274509803922	0.025	0.00350877192982456
"414"	"3110035E14Rik"	NA	0.000980392156862745	NA	NA
"415"	"3110039M20Rik"	0.0133333333333333	0.529411764705882	0.775	0.747368421052632
"416"	"3110040N11Rik"	0.00333333333333333	0.196078431372549	0.2625	0.449122807017544
"417"	"3110043A19Rik"	NA	0.000980392156862745	NA	0.00350877192982456
"418"	"3110043O21Rik"	NA	0.0725490196078431	0.125	0.159649122807018
"419"	"3110045C21Rik"	0.00333333333333333	0.000980392156862745	0.0375	0.00526315789473684
"420"	"3110052M02Rik"	0.00333333333333333	0.00980392156862745	0.05	0.0543859649122807
"421"	"3110056K07Rik"	0.00166666666666667	0.046078431372549	0.1125	0.0649122807017544
"422"	"3110057O12Rik"	NA	0.0196078431372549	0.025	0.0631578947368421
"423"	"3110062M04Rik"	NA	0.0990196078431373	0.0875	0.217543859649123
"424"	"3110070M22Rik"	NA	0.00392156862745098	NA	0.00526315789473684
"425"	"3110079O15Rik"	0.00166666666666667	0.00392156862745098	NA	0.0087719298245614
"426"	"3110082I17Rik"	NA	0.493137254901961	0.8625	0.633333333333333
"427"	"3110082J24Rik"	NA	0.000980392156862745	NA	NA
"428"	"3110083C13Rik"	NA	0.00490196078431373	0.0125	0.00350877192982456
"429"	"3110099E03Rik"	NA	NA	NA	0.00175438596491228
"430"	"3222401L13Rik"	NA	0.00588235294117647	NA	0.0140350877192982
"431"	"3300002I08Rik"	NA	0.00882352941176471	NA	0.0368421052631579
"432"	"3300005D01Rik"	0.00166666666666667	0.225490196078431	0.2	0.0912280701754386
"433"	"3632451O06Rik"	NA	0.00490196078431373	NA	0.0087719298245614
"434"	"3632454L22Rik"	NA	NA	NA	0.00175438596491228
"435"	"3830403N18Rik"	NA	0.05	0.1625	0.126315789473684
"436"	"3830406C13Rik"	0.0116666666666667	0.165686274509804	0.25	0.398245614035088
"437"	"3830408C21Rik"	NA	0.00392156862745098	NA	0.0105263157894737
"438"	"3830417A13Rik"	NA	0.000980392156862745	NA	NA
"439"	"3930402G23Rik"	NA	0.00294117647058824	0.0125	NA
"440"	"4430402I18Rik"	NA	0.00196078431372549	0.0125	0.012280701754386
"441"	"4631405K08Rik"	NA	0.000980392156862745	NA	NA
"442"	"4632404H12Rik"	0.00166666666666667	0.00882352941176471	0.0125	0.0263157894736842
"443"	"4632415L05Rik"	0.00666666666666667	0.156862745098039	0.2125	0.284210526315789
"444"	"4632419I22Rik"	0.025	0.629411764705882	1.1	0.768421052631579
"445"	"4632427E13Rik"	0.005	0.115686274509804	0.2125	0.173684210526316
"446"	"4632428C04Rik"	NA	0.000980392156862745	NA	NA
"447"	"4632428N05Rik"	NA	0.00196078431372549	NA	0.00350877192982456
"448"	"4632433K11Rik"	NA	0.00196078431372549	NA	0.00175438596491228
"449"	"4632434I11Rik"	NA	0.26078431372549	0.5	0.192982456140351
"450"	"4731419I09Rik"	NA	0.000980392156862745	NA	0.00175438596491228
"451"	"4732414G09Rik"	0.00166666666666667	0.000980392156862745	NA	0.0157894736842105
"452"	"4732419C18Rik"	NA	NA	NA	0.0087719298245614
"453"	"4732440D04Rik"	NA	0.00196078431372549	0.0125	0.00350877192982456
"454"	"4732456N10Rik"	NA	0.000980392156862745	NA	NA
"455"	"4732463B04Rik"	0.00166666666666667	NA	NA	0.00175438596491228
"456"	"4732471J01Rik"	NA	0.00196078431372549	NA	NA
"457"	"4732487G21Rik"	NA	0.000980392156862745	NA	0.00175438596491228
"458"	"4732491K20Rik"	0.00166666666666667	0.00784313725490196	0.05	0.0298245614035088
"459"	"4831440E17Rik"	NA	0.00196078431372549	NA	0.00350877192982456
"460"	"4833403I15Rik"	0.00166666666666667	0.00196078431372549	NA	0.00175438596491228
"461"	"4833407H14Rik"	NA	0.000980392156862745	NA	NA
"462"	"4833417C18Rik"	NA	0.0117647058823529	0.025	0.0298245614035088
"463"	"4833418N02Rik"	NA	0.0137254901960784	0.025	0.0473684210526316
"464"	"4833420G17Rik"	0.015	0.190196078431373	0.2875	0.368421052631579
"465"	"4833422C13Rik"	NA	0.00196078431372549	NA	0.00526315789473684
"466"	"4833424O15Rik"	NA	0.00196078431372549	NA	NA
"467"	"4833427G06Rik"	NA	0.0382352941176471	0.075	0.147368421052632
"468"	"4833439L19Rik"	0.00666666666666667	0.332352941176471	0.65	0.428070175438596
"469"	"4921501E09Rik"	0.00166666666666667	0.000980392156862745	NA	0.00350877192982456
"470"	"4921504A21Rik"	NA	0.00686274509803922	0.025	0.00175438596491228
"471"	"4921507P07Rik"	NA	NA	0.0125	NA
"472"	"4921509C19Rik"	0.00166666666666667	NA	NA	NA
"473"	"4921513D11Rik"	NA	0.000980392156862745	NA	0.00175438596491228
"474"	"4921514A10Rik"	0.00166666666666667	0.000980392156862745	0.0125	NA
"475"	"4921517D22Rik"	0.00166666666666667	NA	NA	NA
"476"	"4921522H14Rik"	NA	NA	NA	0.00175438596491228
"477"	"4921522P10Rik"	0.00166666666666667	NA	NA	NA
"478"	"4921524J17Rik"	0.005	0.481372549019608	0.6375	0.657894736842105
"479"	"4921530L18Rik"	NA	0.00294117647058824	NA	0.0105263157894737
"480"	"4921531C22Rik"	NA	0.0225490196078431	0.025	0.0403508771929825
"481"	"4921536K21Rik"	0.00166666666666667	NA	NA	NA
"482"	"4922501C03Rik"	0.005	0.146078431372549	0.325	0.317543859649123
"483"	"4922501L14Rik"	NA	0.000980392156862745	NA	NA
"484"	"4922502B01Rik"	NA	NA	0.0125	NA
"485"	"4930401G09Rik"	NA	NA	0.0125	NA
"486"	"4930402H24Rik"	0.01	0.208823529411765	0.3625	0.252631578947368
"487"	"4930403O15Rik"	NA	0.00196078431372549	NA	NA
"488"	"4930404I05Rik"	0.00166666666666667	0.00294117647058824	0.0125	0.00350877192982456
"489"	"4930404N11Rik"	NA	0.00294117647058824	NA	NA
"490"	"4930405A21Rik"	NA	0.00392156862745098	NA	0.0105263157894737
"491"	"4930405O22Rik"	NA	NA	0.025	NA
"492"	"4930405P13Rik"	NA	0.00196078431372549	0.025	0.00526315789473684
"493"	"4930412C18Rik"	NA	0.000980392156862745	NA	NA
"494"	"4930415F15Rik"	NA	0.00784313725490196	0.025	0.00526315789473684
"495"	"4930415O20Rik"	NA	0.00196078431372549	NA	NA
"496"	"4930417H01Rik"	NA	0.00294117647058824	NA	0.00175438596491228
"497"	"4930422G04Rik"	NA	0.127450980392157	0.125	0.163157894736842
"498"	"4930423O20Rik"	NA	NA	NA	0.00175438596491228
"499"	"4930426I24Rik"	NA	0.000980392156862745	NA	0.00701754385964912
"500"	"4930426L09Rik"	NA	0.00196078431372549	NA	0.00175438596491228
"501"	"4930427A07Rik"	0.00166666666666667	0.0892156862745098	0.1375	0.114035087719298
"502"	"4930429B21Rik"	NA	0.00882352941176471	0.025	0.0140350877192982
"503"	"4930429F24Rik"	NA	0.000980392156862745	NA	NA
"504"	"4930430A15Rik"	0.00166666666666667	NA	NA	NA
"505"	"4930430D24Rik"	NA	NA	NA	0.00350877192982456
"506"	"4930430F08Rik"	0.00833333333333333	0.161764705882353	0.2125	0.292982456140351
"507"	"4930431P03Rik"	NA	0.000980392156862745	NA	NA
"508"	"4930432K09Rik"	NA	NA	0.0125	NA
"509"	"4930432K21Rik"	NA	0.00784313725490196	NA	0.0263157894736842
"510"	"4930438E09Rik"	NA	NA	NA	0.00175438596491228
"511"	"4930441O14Rik"	NA	0.00392156862745098	NA	0.00526315789473684
"512"	"4930443B20Rik"	NA	0.00196078431372549	NA	NA
"513"	"4930445N18Rik"	NA	NA	NA	0.00175438596491228
"514"	"4930447C04Rik"	NA	NA	NA	0.00175438596491228
"515"	"4930448K12Rik"	NA	NA	NA	0.00175438596491228
"516"	"4930451C15Rik"	NA	NA	NA	0.00175438596491228
"517"	"4930451E10Rik"	NA	NA	NA	0.00175438596491228
"518"	"4930451G09Rik"	NA	NA	NA	0.00175438596491228
"519"	"4930452B06Rik"	NA	0.0607843137254902	0.1625	0.0719298245614035
"520"	"4930453N24Rik"	0.00166666666666667	0.211764705882353	0.2125	0.291228070175439
"521"	"4930458D05Rik"	0.00166666666666667	NA	NA	NA
"522"	"4930470G03Rik"	NA	0.00490196078431373	NA	NA
"523"	"4930471I20Rik"	NA	0.000980392156862745	NA	0.00175438596491228
"524"	"4930473A02Rik"	NA	0.00686274509803922	0.0125	0.0105263157894737
"525"	"4930478K11Rik"	0.00166666666666667	NA	NA	NA
"526"	"4930480K23Rik"	NA	NA	NA	0.00175438596491228
"527"	"4930481A15Rik"	0.00166666666666667	0.000980392156862745	NA	0.0087719298245614
"528"	"4930481B07Rik"	NA	0.000980392156862745	NA	0.0175438596491228
"529"	"4930483J18Rik"	NA	0.00392156862745098	NA	0.00175438596491228
"530"	"4930483K19Rik"	NA	NA	NA	0.00175438596491228
"531"	"4930486L24Rik"	NA	0.0176470588235294	0.05	NA
"532"	"4930500J02Rik"	NA	0.00392156862745098	0.025	0.0175438596491228
"533"	"4930502E09Rik"	NA	NA	NA	0.00350877192982456
"534"	"4930503L19Rik"	0.00333333333333333	0.186274509803922	0.2125	0.189473684210526
"535"	"4930505H01Rik"	NA	0.000980392156862745	NA	0.00175438596491228
"536"	"4930505N22Rik"	NA	0.00196078431372549	NA	0.00526315789473684
"537"	"4930506C21Rik"	NA	0.000980392156862745	NA	0.00350877192982456
"538"	"4930506M07Rik"	NA	0.00784313725490196	0.025	0.012280701754386
"539"	"4930507D05Rik"	NA	0.00392156862745098	NA	0.00175438596491228
"540"	"4930509G22Rik"	NA	0.00196078431372549	0.0125	0.00350877192982456
"541"	"4930510E17Rik"	NA	NA	NA	0.00175438596491228
"542"	"4930511A02Rik"	NA	NA	NA	0.00175438596491228
"543"	"4930511F01Rik"	NA	0.000980392156862745	NA	NA
"544"	"4930513N10Rik"	0.00333333333333333	0.00882352941176471	0.025	0.0157894736842105
"545"	"4930515G01Rik"	NA	0.00784313725490196	0.0375	0.012280701754386
"546"	"4930518I15Rik"	NA	0.00784313725490196	0.05	0.00701754385964912
"547"	"4930519G04Rik"	NA	NA	NA	0.00175438596491228
"548"	"4930520K10Rik"	0.00333333333333333	NA	0.0125	0.00350877192982456
"549"	"4930520O04Rik"	NA	0.00784313725490196	NA	0.0140350877192982
"550"	"4930522H14Rik"	0.00166666666666667	NA	NA	NA
"551"	"4930522L14Rik"	NA	0.0901960784313725	0.2375	0.114035087719298
"552"	"4930523C07Rik"	0.01	0.200980392156863	0.3	0.426315789473684
"553"	"4930524J08Rik"	NA	0.0362745098039216	0.025	0.0368421052631579
"554"	"4930524L23Rik"	NA	0.00196078431372549	0.0125	0.00350877192982456
"555"	"4930524O07Rik"	NA	0.000980392156862745	NA	NA
"556"	"4930525M21RIK"	NA	NA	NA	0.00350877192982456
"557"	"4930529M08Rik"	NA	NA	NA	0.00175438596491228
"558"	"4930532G15Rik"	NA	0.00196078431372549	NA	NA
"559"	"4930533B01Rik"	NA	NA	NA	0.00175438596491228
"560"	"4930533K18Rik"	NA	0.00784313725490196	0.0375	0.00175438596491228
"561"	"4930534D22Rik"	NA	0.000980392156862745	NA	NA
"562"	"4930535I16Rik"	NA	NA	0.0125	NA
"563"	"4930539E08Rik"	NA	0.000980392156862745	NA	0.00175438596491228
"564"	"4930539J05Rik"	0.005	0.00588235294117647	0.0125	0.0280701754385965
"565"	"4930540M05Rik"	NA	0.000980392156862745	NA	0.00175438596491228
"566"	"4930544G11Rik"	NA	NA	0.0125	0.00350877192982456
"567"	"4930545L23Rik"	NA	NA	NA	0.00175438596491228
"568"	"4930546H06Rik"	0.0283333333333333	0.305882352941176	0.575	0.389473684210526
"569"	"4930547M16Rik"	0.00166666666666667	0.00196078431372549	NA	0.0087719298245614
"570"	"4930550C14Rik"	NA	0.000980392156862745	0.0125	0.00350877192982456
"571"	"4930550C17Rik"	NA	NA	0.0125	NA
"572"	"4930550G17Rik"	0.00166666666666667	0.0156862745098039	NA	0.0175438596491228
"573"	"4930555G01Rik"	NA	NA	NA	0.00175438596491228
"574"	"4930556J24Rik"	NA	0.00196078431372549	0.025	NA
"575"	"4930556M19Rik"	0.00166666666666667	0.0147058823529412	0.0125	0.0263157894736842
"576"	"4930556N08Rik"	NA	NA	0.0125	NA
"577"	"4930558J18Rik"	NA	0.0264705882352941	0.0625	0.0543859649122807
"578"	"4930562A09Rik"	NA	0.000980392156862745	NA	0.00175438596491228
"579"	"4930562C15Rik"	NA	0.000980392156862745	NA	0.00175438596491228
"580"	"4930562D21Rik"	NA	NA	NA	0.00175438596491228
"581"	"4930562F07Rik"	NA	0.00588235294117647	NA	0.0087719298245614
"582"	"4930563E22Rik"	NA	0.00294117647058824	0.0125	0.0245614035087719
"583"	"4930565N06Rik"	NA	NA	NA	0.00175438596491228
"584"	"4930566F21Rik"	0.00166666666666667	0.000980392156862745	NA	0.00175438596491228
"585"	"4930566N20Rik"	0.00333333333333333	NA	NA	NA
"586"	"4930570D08Rik"	0.00166666666666667	NA	NA	NA
"587"	"4930570G19Rik"	0.00166666666666667	0.00882352941176471	NA	0.0087719298245614
"588"	"4930570N19Rik"	NA	0.000980392156862745	0.0125	NA
"589"	"4930577N17Rik"	NA	0.00490196078431373	NA	0.00350877192982456
"590"	"4930578C19Rik"	NA	0.000980392156862745	NA	NA
"591"	"4930578M01Rik"	NA	0.00196078431372549	NA	0.00350877192982456
"592"	"4930579G18Rik"	NA	0.0166666666666667	0.1	0.0192982456140351
"593"	"4930579G24Rik"	0.00166666666666667	0.214705882352941	0.25	0.250877192982456
"594"	"4930579K19Rik"	NA	0.000980392156862745	NA	0.0140350877192982
"595"	"4930580A09Rik"	NA	0.00196078431372549	0.0125	0.00701754385964912
"596"	"4930581F22Rik"	NA	0.0352941176470588	0.0125	0.0315789473684211
"597"	"4930586N03Rik"	NA	0.00196078431372549	NA	NA
"598"	"4930589L23Rik"	NA	0.000980392156862745	NA	NA
"599"	"4930590J08Rik"	0.00166666666666667	NA	NA	NA
"600"	"4930591A17Rik"	NA	NA	0.0125	NA
"601"	"4930594M22Rik"	NA	0.00882352941176471	NA	0.00701754385964912
"602"	"4930595M18Rik"	NA	0.000980392156862745	0.0125	0.00350877192982456
"603"	"4930597A21Rik"	NA	NA	NA	0.00175438596491228
"604"	"4930597O21Rik"	0.00166666666666667	0.00294117647058824	0.0125	0.0087719298245614
"605"	"4930599N23Rik"	NA	0.00392156862745098	0.0125	0.00350877192982456
"606"	"4931403E22Rik"	NA	0.00196078431372549	NA	NA
"607"	"4931406B18Rik"	0.00166666666666667	0.000980392156862745	NA	0.00175438596491228
"608"	"4931406C07Rik"	0.00333333333333333	0.143137254901961	0.2625	0.287719298245614
"609"	"4931406P16Rik"	0.005	0.212745098039216	0.25	0.135087719298246
"610"	"4931413K12Rik"	NA	0.000980392156862745	NA	NA
"611"	"4931414P19Rik"	NA	0.0245098039215686	0.0375	0.043859649122807
"612"	"4931415C17Rik"	NA	0.000980392156862745	NA	NA
"613"	"4931422A03Rik"	NA	0.00196078431372549	NA	NA
"614"	"4931428F04Rik"	NA	0.0656862745098039	0.0625	0.0754385964912281
"615"	"4931429L15Rik"	NA	NA	NA	0.00175438596491228
"616"	"4931431C16Rik"	NA	0.000980392156862745	NA	NA
"617"	"4931440F15Rik"	NA	0.000980392156862745	NA	0.00350877192982456
"618"	"4931440J10Rik"	NA	NA	NA	0.00350877192982456
"619"	"4931440L10Rik"	NA	NA	NA	0.00175438596491228
"620"	"4931440P22Rik"	0.005	0.0205882352941176	0.0375	0.1
"621"	"4932411N23Rik"	0.00166666666666667	0.00294117647058824	0.0625	0.0175438596491228
"622"	"4932415D10Rik"	0.00166666666666667	NA	NA	0.00175438596491228
"623"	"4932427H20Rik"	NA	0.00196078431372549	NA	0.00175438596491228
"624"	"4932429P05Rik"	NA	0.000980392156862745	NA	0.00175438596491228
"625"	"4932430I15Rik"	NA	NA	0.0125	0.00175438596491228
"626"	"4932431P20Rik"	NA	NA	0.0125	0.00175438596491228
"627"	"4932438A13Rik"	0.0183333333333333	0.206862745098039	0.4	0.273684210526316
"628"	"4932441J04Rik"	NA	NA	NA	0.00175438596491228
"629"	"4932442E05Rik"	NA	0.000980392156862745	NA	NA
"630"	"4932443L11Rik"	0.00166666666666667	NA	0.0125	NA
"631"	"4933400A11Rik"	NA	0.00490196078431373	0.0125	0.00701754385964912
"632"	"4933400F03Rik"	NA	0.000980392156862745	0.0125	0.00175438596491228
"633"	"4933402D24Rik"	0.00166666666666667	NA	NA	NA
"634"	"4933404O12Rik"	NA	0.114705882352941	0.1375	0.136842105263158
"635"	"4933405D12Rik"	NA	0.000980392156862745	NA	0.00350877192982456
"636"	"4933405L10Rik"	NA	0.000980392156862745	NA	0.00350877192982456
"637"	"4933405O20Rik"	NA	NA	NA	0.00175438596491228
"638"	"4933406C10Rik"	NA	0.000980392156862745	NA	0.00350877192982456
"639"	"4933406J08Rik"	0.00166666666666667	0.000980392156862745	NA	NA
"640"	"4933406M09Rik"	0.00166666666666667	NA	NA	NA
"641"	"4933406P04Rik"	NA	0.00588235294117647	0.0125	0.00526315789473684
"642"	"4933407K13Rik"	0.00166666666666667	0.0392156862745098	0.0875	0.0666666666666667
"643"	"4933408B17Rik"	NA	0.00686274509803922	NA	0.0157894736842105
"644"	"4933408J17Rik"	NA	0.00294117647058824	NA	NA
"645"	"4933411G06Rik"	NA	NA	0.0125	NA
"646"	"4933411G11Rik"	NA	0.000980392156862745	NA	NA
"647"	"4933411K20Rik"	0.0116666666666667	0.231372549019608	0.4125	0.370175438596491
"648"	"4933411O13Rik"	NA	0.000980392156862745	NA	0.00175438596491228
"649"	"4933413G19Rik"	NA	0.00196078431372549	0.0125	NA
"650"	"4933413J09Rik"	NA	NA	NA	0.00175438596491228
"651"	"4933415F23Rik"	0.00333333333333333	0.00196078431372549	0.0125	0.00350877192982456
"652"	"4933416C03Rik"	NA	NA	0.0125	0.00526315789473684
"653"	"4933416M07Rik"	NA	NA	NA	0.00175438596491228
"654"	"4933417D19Rik"	NA	0.000980392156862745	NA	NA
"655"	"4933421A08Rik"	NA	0.00196078431372549	0.0125	0.00526315789473684
"656"	"4933421O10Rik"	NA	0.0137254901960784	0.025	0.0859649122807018
"657"	"4933423P22Rik"	NA	NA	NA	0.00175438596491228
"658"	"4933425H06Rik"	NA	NA	NA	0.00526315789473684
"659"	"4933426K07Rik"	0.00166666666666667	NA	NA	NA
"660"	"4933426M11Rik"	0.00833333333333333	0.37156862745098	0.575	0.329824561403509
"661"	"4933427D06Rik"	NA	0.00392156862745098	NA	NA
"662"	"4933427D14Rik"	0.005	0.216666666666667	0.275	0.378947368421053
"663"	"4933427E13Rik"	NA	NA	0.0125	NA
"664"	"4933427I04Rik"	NA	NA	NA	0.00175438596491228
"665"	"4933428G20Rik"	NA	0.000980392156862745	NA	NA
"666"	"4933428M09Rik"	0.00166666666666667	NA	NA	NA
"667"	"4933429H19Rik"	NA	NA	0.0125	NA
"668"	"4933430I17Rik"	NA	0.00294117647058824	NA	0.00175438596491228
"669"	"4933431E20Rik"	0.00333333333333333	0.0205882352941176	0.075	0.0824561403508772
"670"	"4933431K23Rik"	NA	0.000980392156862745	NA	NA
"671"	"4933433G15Rik"	0.00166666666666667	0.00490196078431373	NA	0.00701754385964912
"672"	"4933434E20Rik"	0.00333333333333333	0.273529411764706	0.3625	0.412280701754386
"673"	"4933436C20Rik"	NA	0.0186274509803922	0.025	0.0175438596491228
